image_name,dir_name,speech,score,have_sub,left_top_x,left_top_y,right_top_x,right_top_y,left_bottom_x,left_bottom_y,right_bottom_x,right_bottom_y
frame_000000.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000012.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000024.jpg,assets\frames\7,嘆是不是比平常開得早,0.9007221460342407,True,447.0,7.0,836.0,3.0,447.0,44.0,836.0,44.0
frame_000036.jpg,assets\frames\7,嘆是不是比平常開得早,0.9206253886222839,True,447.0,7.0,834.0,3.0,447.0,44.0,835.0,44.0
frame_000048.jpg,assets\frames\7,胰是不是比平常開得早,0.9457629323005676,True,448.0,9.0,833.0,4.0,448.0,44.0,833.0,43.0
frame_000060.jpg,assets\frames\7,湊是不是比平常開得早,0.9249753952026367,True,448.0,9.0,830.0,6.0,448.0,44.0,831.0,44.0
frame_000072.jpg,assets\frames\7,因為今天有Afterglow的l,0.916472315788269,True,335.0,6.0,736.0,6.0,335.0,44.0,736.0,44.0
frame_000084.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000096.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000108.jpg,assets\frames\7,太期待,0.8859311938285828,True,791.0,8.0,923.0,8.0,791.0,44.0,923.0,44.0
frame_000120.jpg,assets\frames\7,因,0.9700871109962463,True,336.0,11.0,372.0,11.0,336.0,41.0,372.0,41.0
frame_000132.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000144.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000156.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000168.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000180.jpg,assets\frames\7,接下來開始試音,0.999935507774353,True,508.0,8.0,771.0,8.0,508.0,44.0,771.0,44.0
frame_000192.jpg,assets\frames\7,接下來開始試音,0.9999354481697083,True,508.0,8.0,771.0,8.0,508.0,44.0,771.0,44.0
frame_000204.jpg,assets\frames\7,接下來開始試音,0.9999358057975769,True,508.0,8.0,771.0,8.0,508.0,44.0,771.0,44.0
frame_000216.jpg,assets\frames\7,先從鼓開始,0.9993955492973328,True,545.0,9.0,733.0,5.0,546.0,44.0,734.0,43.0
frame_000228.jpg,assets\frames\7,先從鼓開始,0.9969005584716797,True,547.0,7.0,733.0,7.0,547.0,44.0,733.0,44.0
frame_000240.jpg,assets\frames\7,先從鼓開始,0.9969005584716797,True,547.0,7.0,733.0,7.0,547.0,44.0,733.0,44.0
frame_000252.jpg,assets\frames\7,先從鼓開始,0.9969005584716797,True,547.0,7.0,733.0,7.0,547.0,44.0,733.0,44.0
frame_000264.jpg,assets\frames\7,請敲一下底鼓,0.9573924541473389,True,528.0,10.0,750.0,7.0,528.0,44.0,751.0,41.0
frame_000276.jpg,assets\frames\7,請敲一下底鼓,0.9574592113494873,True,528.0,10.0,750.0,7.0,528.0,44.0,751.0,41.0
frame_000288.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000300.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000312.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000324.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000336.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000348.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000360.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000372.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000384.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000396.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000408.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000420.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000432.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000444.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000456.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000468.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000480.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000492.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000504.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000516.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000528.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000540.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000552.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000564.jpg,assets\frames\7,,0,False,0,0,0,0,0,0,0,0
frame_000576.jpg,assets\frames\7,HOk,0.7851548194885254,True,595.0,10.0,688.0,10.0,595.0,34.0,688.0,34.0
