image_name,dir_name,speech,score,have_sub,left_top_x,left_top_y,right_top_x,right_top_y,left_bottom_x,left_bottom_y,right_bottom_x,right_bottom_y
frame_000000.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000012.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000024.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000036.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000048.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000060.jpg,assets\frames\8,淘什麼要彈,0.7942156791687012,True,456.0,8.0,645.0,8.0,456.0,44.0,645.0,44.0
frame_000072.jpg,assets\frames\8,急什麽要彈單,0.832652747631073,True,455.0,10.0,648.0,10.0,455.0,44.0,648.0,44.0
frame_000084.jpg,assets\frames\8,淘什麼要彈,0.7902382612228394,True,456.0,8.0,660.0,8.0,456.0,44.0,660.0,44.0
frame_000096.jpg,assets\frames\8,為什麽要彈,0.6561019420623779,True,456.0,10.0,647.0,10.0,456.0,44.0,647.0,44.0
frame_000108.jpg,assets\frames\8,馮什麼要彈,0.7801445722579956,True,456.0,8.0,651.0,8.0,456.0,44.0,651.0,44.0
frame_000120.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000132.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000144.jpg,assets\frames\8,不是說好了不彈嗎,0.9939746856689453,True,491.0,10.0,788.0,7.0,491.0,44.0,788.0,44.0
frame_000156.jpg,assets\frames\8,不是說好了不彈嗎,0.9881253242492676,True,491.0,8.0,789.0,8.0,491.0,44.0,789.0,44.0
frame_000168.jpg,assets\frames\8,不是說好了不彈嗎,0.9927178621292114,True,491.0,8.0,788.0,8.0,491.0,44.0,788.0,44.0
frame_000180.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000192.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000204.jpg,assets\frames\8,我可沒說過,0.9379929304122925,True,542.0,7.0,733.0,4.0,543.0,44.0,734.0,44.0
frame_000216.jpg,assets\frames\8,我可沒說過,0.9967889785766602,True,542.0,7.0,733.0,4.0,543.0,44.0,734.0,43.0
frame_000228.jpg,assets\frames\8,我可沒說過,0.9968073964118958,True,542.0,7.0,733.0,4.0,543.0,44.0,734.0,43.0
frame_000240.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000252.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000264.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000276.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000288.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000300.jpg,assets\frames\8,小祥都哭了,0.958672046661377,True,547.0,7.0,732.0,7.0,547.0,44.0,732.0,44.0
frame_000312.jpg,assets\frames\8,小祥都哭了,0.958672046661377,True,547.0,7.0,732.0,7.0,547.0,44.0,732.0,44.0
frame_000324.jpg,assets\frames\8,小祥都哭了,0.958672046661377,True,547.0,7.0,732.0,7.0,547.0,44.0,732.0,44.0
frame_000336.jpg,assets\frames\8,小祥都哭了,0.958672046661377,True,547.0,7.0,732.0,7.0,547.0,44.0,732.0,44.0
frame_000348.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000360.jpg,assets\frames\8,她在嗎,0.999625027179718,True,582.0,4.0,698.0,7.0,581.0,43.0,697.0,44.0
frame_000372.jpg,assets\frames\8,她在嗎,0.9996642470359802,True,582.0,4.0,698.0,7.0,581.0,43.0,697.0,44.0
frame_000384.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000396.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000408.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000420.jpg,assets\frames\8,你們知道這多讓她傷心嗎,0.9937280416488647,True,433.0,8.0,847.0,8.0,433.0,44.0,847.0,44.0
frame_000432.jpg,assets\frames\8,你們知道這多讓她傷心嗎,0.9929832220077515,True,433.0,8.0,847.0,8.0,433.0,44.0,847.0,44.0
frame_000444.jpg,assets\frames\8,你們知道這多讓她傷心碼,0.974841296672821,True,432.0,8.0,847.0,8.0,432.0,44.0,847.0,44.0
frame_000456.jpg,assets\frames\8,,0,False,0,0,0,0,0,0,0,0
frame_000468.jpg,assets\frames\8,那又如何,0.9929457306861877,True,563.0,7.0,716.0,7.0,563.0,44.0,716.0,44.0
