image_name,dir_name,speech,score,have_sub,left_top_x,left_top_y,right_top_x,right_top_y,left_bottom_x,left_bottom_y,right_bottom_x,right_bottom_y
frame_000000.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000012.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000024.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000036.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000048.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000060.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000072.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000084.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000096.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000108.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000120.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000132.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000144.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000156.jpg,assets\frames\2,姚這,0.8915168046951294,True,431.0,10.0,524.0,10.0,431.0,41.0,524.0,41.0
frame_000168.jpg,assets\frames\2,你這人,0.9825747609138489,True,429.0,8.0,536.0,8.0,429.0,42.0,536.0,42.0
frame_000180.jpg,assets\frames\2,你這人,0.9717185497283936,True,429.0,8.0,536.0,8.0,429.0,42.0,536.0,42.0
frame_000192.jpg,assets\frames\2,你這人,0.9701237678527832,True,429.0,8.0,536.0,8.0,429.0,42.0,536.0,42.0
frame_000204.jpg,assets\frames\2,你這人,0.9741406440734863,True,429.0,8.0,536.0,8.0,429.0,42.0,536.0,42.0
frame_000216.jpg,assets\frames\2,你這人,0.9753227829933167,True,429.0,8.0,536.0,8.0,429.0,42.0,536.0,42.0
frame_000228.jpg,assets\frames\2,你這人,0.975297749042511,True,429.0,8.0,536.0,8.0,429.0,42.0,536.0,42.0
frame_000240.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000252.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000264.jpg,assets\frames\2,是又怎麼樣,0.9421684145927429,True,547.0,7.0,735.0,7.0,547.0,44.0,735.0,44.0
frame_000276.jpg,assets\frames\2,是又怎麼樣,0.9388159513473511,True,546.0,4.0,735.0,7.0,545.0,43.0,734.0,44.0
frame_000288.jpg,assets\frames\2,是又怎麼樣,0.9425132870674133,True,546.0,4.0,735.0,7.0,545.0,43.0,734.0,44.0
frame_000300.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000312.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000324.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000336.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000348.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000360.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000372.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000384.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000396.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000408.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000420.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000432.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000444.jpg,assets\frames\2,,0,False,0,0,0,0,0,0,0,0
frame_000456.jpg,assets\frames\2,是你先找我麻煩的吧,0.9623100757598877,True,475.0,7.0,809.0,7.0,475.0,44.0,809.0,44.0
frame_000468.jpg,assets\frames\2,是如先找我麻煩的吧,0.9376728534698486,True,472.0,7.0,808.0,7.0,472.0,44.0,808.0,44.0
