image_name,dir_name,speech,score,have_sub,left_top_x,left_top_y,right_top_x,right_top_y,left_bottom_x,left_bottom_y,right_bottom_x,right_bottom_y
frame_000000.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000012.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000024.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000036.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000048.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000060.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000072.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000084.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000096.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000108.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000120.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000132.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000144.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000156.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000168.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000180.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000192.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000204.jpg,assets\frames\10,那之後怎麼樣了,0.9604359865188599,True,507.0,7.0,768.0,7.0,507.0,44.0,768.0,44.0
frame_000216.jpg,assets\frames\10,那之後很麼樣了,0.833339273929596,True,508.0,8.0,769.0,8.0,508.0,44.0,769.0,44.0
frame_000228.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000240.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000252.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000264.jpg,assets\frames\10,我是指樂隊,0.9998885989189148,True,545.0,6.0,735.0,6.0,545.0,44.0,735.0,44.0
frame_000276.jpg,assets\frames\10,我是指樂隊,0.9998892545700073,True,545.0,6.0,735.0,6.0,545.0,44.0,735.0,44.0
frame_000288.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000300.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000312.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000324.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000336.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000348.jpg,assets\frames\10,結束了,0.9245128631591797,True,581.0,2.0,696.0,8.0,580.0,43.0,695.0,44.0
frame_000360.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000372.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000384.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000396.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000408.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000420.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000432.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000444.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000456.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000468.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000480.jpg,assets\frames\10,是嗎,0.7724195718765259,True,607.0,10.0,673.0,10.0,607.0,41.0,673.0,41.0
frame_000492.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000504.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000516.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000528.jpg,assets\frames\10,次考試,0.9822691082954407,True,486.0,5.0,622.0,9.0,485.0,39.0,621.0,42.0
frame_000540.jpg,assets\frames\10,下次考試,0.8403284549713135,True,470.0,1.0,623.0,6.0,469.0,40.0,622.0,44.0
frame_000552.jpg,assets\frames\10,不次老試,0.7259374856948853,True,464.0,8.0,621.0,8.0,464.0,42.0,621.0,42.0
frame_000564.jpg,assets\frames\10,下次考試心心種好浚底,0.8364408612251282,True,464.0,7.0,816.0,7.0,464.0,44.0,816.0,44.0
frame_000576.jpg,assets\frames\10,貴安,0.9891786575317383,True,599.0,6.0,681.0,6.0,599.0,41.0,681.0,41.0
frame_000588.jpg,assets\frames\10,貴安,0.9801163673400879,True,599.0,4.0,680.0,4.0,599.0,41.0,680.0,41.0
frame_000600.jpg,assets\frames\10,貴安,0.8864930868148804,True,599.0,4.0,680.0,4.0,599.0,41.0,680.0,41.0
frame_000612.jpg,assets\frames\10,貴安,0.9970157146453857,True,600.0,6.0,681.0,6.0,600.0,41.0,681.0,41.0
frame_000624.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000636.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000648.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000660.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000672.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000684.jpg,assets\frames\10,貴安,0.7496249675750732,True,744.0,8.0,808.0,8.0,744.0,39.0,808.0,39.0
frame_000696.jpg,assets\frames\10,馬上就放暑假了啊,0.930008590221405,True,227.0,6.0,529.0,3.0,227.0,44.0,529.0,44.0
frame_000708.jpg,assets\frames\10,馬上就放暑假了啊,0.9298288226127625,True,227.0,6.0,529.0,3.0,227.0,44.0,529.0,44.0
frame_000720.jpg,assets\frames\10,馬上就放暑假了啊,0.9298288226127625,True,227.0,6.0,529.0,3.0,227.0,44.0,529.0,44.0
frame_000732.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000744.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000756.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000768.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000780.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000792.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000804.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000816.jpg,assets\frames\10,不至放啦,0.9867312908172607,True,565.0,8.0,716.0,8.0,565.0,42.0,716.0,42.0
frame_000828.jpg,assets\frames\10,不至放啦,0.9853206872940063,True,572.0,7.0,715.0,7.0,572.0,42.0,715.0,42.0
frame_000840.jpg,assets\frames\10,不至放啦,0.9737772345542908,True,563.0,8.0,717.0,8.0,563.0,42.0,717.0,42.0
frame_000852.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000864.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000876.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000888.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000900.jpg,assets\frames\10,h,0.5802645087242126,True,691.0,18.0,721.0,18.0,691.0,30.0,721.0,30.0
frame_000912.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000924.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000936.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000948.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_000960.jpg,assets\frames\10,畢荒爽,0.7911834716796875,True,435.0,8.0,552.0,8.0,435.0,42.0,552.0,42.0
frame_000972.jpg,assets\frames\10,畢克爽,0.8212154507637024,True,436.0,8.0,552.0,8.0,436.0,42.0,552.0,42.0
frame_000984.jpg,assets\frames\10,畢荒爽,0.7895880341529846,True,435.0,8.0,552.0,8.0,435.0,42.0,552.0,42.0
frame_000996.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001008.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001020.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001032.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001044.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001056.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001068.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001080.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001092.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001104.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001116.jpg,assets\frames\10,我又失敗了,0.9605491757392883,True,547.0,7.0,729.0,7.0,547.0,44.0,729.0,44.0
frame_001128.jpg,assets\frames\10,我又失敗了,0.9601267576217651,True,547.0,7.0,729.0,7.0,547.0,44.0,729.0,44.0
frame_001140.jpg,assets\frames\10,我又失敗了,0.9913756251335144,True,545.0,7.0,731.0,7.0,545.0,44.0,731.0,44.0
frame_001152.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001164.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001176.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001188.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001200.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001212.jpg,assets\frames\10,全部,0.999951958656311,True,603.0,7.0,677.0,7.0,603.0,44.0,677.0,44.0
frame_001224.jpg,assets\frames\10,全部,0.9999886155128479,True,601.0,7.0,677.0,7.0,601.0,44.0,677.0,44.0
frame_001236.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001248.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001260.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001272.jpg,assets\frames\10,全部,0.9999900460243225,True,601.0,4.0,681.0,4.0,601.0,44.0,681.0,44.0
frame_001284.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001296.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001308.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001320.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001332.jpg,assets\frames\10,我詢厭悲傷,0.8638453483581543,True,544.0,3.0,731.0,3.0,544.0,42.0,731.0,42.0
frame_001344.jpg,assets\frames\10,我詢厭悲傷,0.8593969345092773,True,544.0,3.0,731.0,3.0,544.0,42.0,731.0,42.0
frame_001356.jpg,assets\frames\10,我討厭悲傷,0.969488263130188,True,543.0,3.0,729.0,3.0,543.0,42.0,729.0,42.0
frame_001368.jpg,assets\frames\10,我討厭悲傷,0.9627044796943665,True,543.0,3.0,729.0,3.0,543.0,42.0,729.0,42.0
frame_001380.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001392.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001404.jpg,assets\frames\10,我討厭難過,0.9991351962089539,True,544.0,7.0,734.0,4.0,544.0,44.0,735.0,43.0
frame_001416.jpg,assets\frames\10,我討厭難過,0.9991351962089539,True,544.0,7.0,734.0,4.0,544.0,44.0,735.0,43.0
frame_001428.jpg,assets\frames\10,我討厭難過,0.9991351962089539,True,544.0,7.0,734.0,4.0,544.0,44.0,735.0,43.0
frame_001440.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001452.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001464.jpg,assets\frames\10,,0,False,0,0,0,0,0,0,0,0
frame_001476.jpg,assets\frames\10,早知道就不該如此,0.9993964433670044,True,485.0,6.0,794.0,1.0,486.0,44.0,795.0,44.0
frame_001488.jpg,assets\frames\10,早知道就不該如此,0.9993964433670044,True,485.0,6.0,794.0,1.0,486.0,44.0,795.0,44.0
frame_001500.jpg,assets\frames\10,早知道就不該如此,0.9993813633918762,True,485.0,6.0,794.0,1.0,486.0,44.0,795.0,44.0
